,,Starting_Time,Min_ConfInt,Max_ConfInt,Forecast,Real
22/04/2018,12:00,0100,0.00,247.58,91.13,165.25
22/04/2018,13:00,0100,0.00,260.12,101.80,140.95
22/04/2018,14:00,0100,0.00,246.89,86.69,120.46
22/04/2018,15:00,0100,0.00,228.68,66.60,85.04
22/04/2018,16:00,0100,0.00,239.79,75.83,37.76
22/04/2018,17:00,0100,0.00,215.31,49.48,86.25
22/04/2018,18:00,0100,0.00,190.23,22.52,158.75
22/04/2018,19:00,0100,0.00,192.41,22.82,300.99
22/04/2018,20:00,0100,0.00,218.71,47.25,356.01
22/04/2018,21:00,0100,0.00,207.05,33.71,319.46
22/04/2018,22:00,0100,0.00,220.76,45.54,262.95
22/04/2018,23:00,0100,0.00,236.40,59.30,270.64
23/04/2018,00:00,0100,0.00,234.91,55.94,429.90
23/04/2018,01:00,0100,0.00,238.77,57.92,582.54
23/04/2018,02:00,0100,0.00,258.21,75.49,703.25
23/04/2018,03:00,0100,0.00,268.61,84.01,543.67
23/04/2018,04:00,0100,0.00,274.86,88.38,452.73
23/04/2018,05:00,0100,0.00,278.01,89.65,418.36
23/04/2018,06:00,0100,0.00,283.12,92.89,306.40
23/04/2018,07:00,0100,0.00,257.92,65.81,160.27
23/04/2018,08:00,0100,0.00,254.04,60.05,113.31
23/04/2018,09:00,0100,0.00,257.75,61.89,84.54
23/04/2018,10:00,0100,0.00,260.72,62.98,185.28
23/04/2018,11:00,0100,0.00,246.04,46.42,214.24
23/04/2018,12:00,0100,0.00,241.49,39.99,196.68
23/04/2018,13:00,0100,0.00,382.34,178.97,253.77
23/04/2018,14:00,0100,0.00,300.56,95.31,308.80
23/04/2018,15:00,0100,0.00,275.86,68.73,435.45
23/04/2018,16:00,0100,0.00,306.91,97.90,538.47
23/04/2018,17:00,0100,0.00,395.08,184.20,580.83
23/04/2018,18:00,0100,2.04,427.56,214.80,576.86
23/04/2018,19:00,0100,47.14,476.42,261.78,630.09
23/04/2018,20:00,0100,29.87,462.90,246.39,544.18
23/04/2018,21:00,0100,54.06,490.85,272.45,584.62
23/04/2018,22:00,0100,89.83,530.37,310.10,632.67
23/04/2018,23:00,0100,0.00,433.71,211.56,627.09
24/04/2018,00:00,0100,20.95,468.99,244.97,537.32
24/04/2018,01:00,0100,77.83,529.63,303.73,512.53
24/04/2018,02:00,0100,41.58,497.14,269.36,497.07
24/04/2018,03:00,0100,14.84,474.15,244.50,540.63
24/04/2018,04:00,0100,18.65,481.71,250.18,438.90
24/04/2018,05:00,0100,106.64,573.46,340.05,356.33
24/04/2018,06:00,0100,88.97,559.54,324.26,347.56
24/04/2018,07:00,0100,79.53,553.86,316.70,333.38
24/04/2018,08:00,0100,55.07,533.15,294.11,314.18
24/04/2018,09:00,0100,65.22,547.06,306.14,311.31
24/04/2018,10:00,0100,60.90,546.49,303.69,334.44
24/04/2018,11:00,0100,26.66,516.00,271.33,358.24
24/04/2018,12:00,0100,0.00,463.07,216.52,307.94
24/04/2018,13:00,0100,0.00,428.03,179.60,313.66
24/04/2018,14:00,0100,0.00,434.34,184.04,333.00
24/04/2018,15:00,0100,0.00,475.47,223.29,375.76
24/04/2018,16:00,0100,3.72,511.84,257.78,359.25
24/04/2018,17:00,0100,10.71,522.58,266.64,426.55
24/04/2018,18:00,0100,0.00,504.62,246.81,497.52
24/04/2018,19:00,0100,50.92,570.29,310.60,558.55
24/04/2018,20:00,0100,156.30,679.43,417.87,597.16
24/04/2018,21:00,0100,184.39,711.28,447.83,627.31
24/04/2018,22:00,0100,191.04,721.68,456.36,603.51
24/04/2018,23:00,0100,218.85,753.25,486.05,518.18
25/04/2018,00:00,0100,257.53,795.68,526.60,432.22
22/04/2018,01:00,0700,0.00,190.08,54.28,307.08
22/04/2018,02:00,0700,0.00,199.71,62.04,302.29
22/04/2018,03:00,0700,0.00,204.44,64.89,272.53
22/04/2018,04:00,0700,0.00,254.25,112.83,255.42
22/04/2018,05:00,0700,0.00,266.82,123.51,255.24
22/04/2018,06:00,0700,34.52,324.89,179.71,235.67
22/04/2018,07:00,0700,77.61,371.73,224.67,197.13
22/04/2018,08:00,0700,107.15,405.02,256.08,148.13
22/04/2018,09:00,0700,108.60,410.23,259.42,162.74
22/04/2018,10:00,0700,0.00,295.17,142.48,163.38
22/04/2018,11:00,0700,0.00,281.44,126.87,160.81
22/04/2018,12:00,0700,0.00,247.58,91.13,165.25
22/04/2018,13:00,0700,0.00,260.12,101.80,140.95
22/04/2018,14:00,0700,0.00,246.89,86.69,120.46
22/04/2018,15:00,0700,0.00,228.68,66.60,85.04
22/04/2018,16:00,0700,0.00,239.79,75.83,37.76
22/04/2018,17:00,0700,0.00,215.31,49.48,86.25
22/04/2018,18:00,0700,0.00,190.23,22.52,158.75
22/04/2018,19:00,0700,0.00,192.41,22.82,300.99
22/04/2018,20:00,0700,0.00,218.71,47.25,356.01
22/04/2018,21:00,0700,0.00,207.05,33.71,319.46
22/04/2018,22:00,0700,0.00,220.76,45.54,262.95
22/04/2018,23:00,0700,0.00,236.40,59.30,270.64
23/04/2018,00:00,0700,0.00,234.91,55.94,429.90
23/04/2018,01:00,0700,0.00,238.77,57.92,582.54
23/04/2018,02:00,0700,0.00,258.21,75.49,703.25
23/04/2018,03:00,0700,0.00,268.61,84.01,543.67
23/04/2018,04:00,0700,0.00,274.86,88.38,452.73
23/04/2018,05:00,0700,0.00,278.01,89.65,418.36
23/04/2018,06:00,0700,0.00,283.12,92.89,306.40
23/04/2018,07:00,0700,0.00,257.92,65.81,160.27
23/04/2018,08:00,0700,0.00,254.04,60.05,113.31
23/04/2018,09:00,0700,0.00,257.75,61.89,84.54
23/04/2018,10:00,0700,0.00,260.72,62.98,185.28
23/04/2018,11:00,0700,0.00,246.04,46.42,214.24
23/04/2018,12:00,0700,0.00,241.49,39.99,196.68
23/04/2018,13:00,0700,0.00,382.34,178.97,253.77
23/04/2018,14:00,0700,0.00,300.56,95.31,308.80
23/04/2018,15:00,0700,0.00,275.86,68.73,435.45
23/04/2018,16:00,0700,0.00,306.91,97.90,538.47
23/04/2018,17:00,0700,0.00,395.08,184.20,580.83
23/04/2018,18:00,0700,2.04,427.56,214.80,576.86
23/04/2018,19:00,0700,47.14,476.42,261.78,630.09
23/04/2018,20:00,0700,29.87,462.90,246.39,544.18
23/04/2018,21:00,0700,54.06,490.85,272.45,584.62
23/04/2018,22:00,0700,89.83,530.37,310.10,632.67
23/04/2018,23:00,0700,0.00,433.71,211.56,627.09
24/04/2018,00:00,0700,20.95,468.99,244.97,537.32
24/04/2018,01:00,0700,77.83,529.63,303.73,512.53
24/04/2018,02:00,0700,41.58,497.14,269.36,497.07
24/04/2018,03:00,0700,14.84,474.15,244.50,540.63
24/04/2018,04:00,0700,18.65,481.71,250.18,438.90
24/04/2018,05:00,0700,106.64,573.46,340.05,356.33
24/04/2018,06:00,0700,88.97,559.54,324.26,347.56
24/04/2018,07:00,0700,79.53,553.86,316.70,333.38
24/04/2018,08:00,0700,55.07,533.15,294.11,314.18
24/04/2018,09:00,0700,65.22,547.06,306.14,311.31
24/04/2018,10:00,0700,60.90,546.49,303.69,334.44
24/04/2018,11:00,0700,26.66,516.00,271.33,358.24
24/04/2018,12:00,0700,0.00,463.07,216.52,307.94
24/04/2018,13:00,0700,0.00,428.03,179.60,313.66
24/04/2018,14:00,0700,0.00,434.34,184.04,333.00
24/04/2018,15:00,0700,0.00,475.47,223.29,375.76
24/04/2018,16:00,0700,3.72,511.84,257.78,359.25
24/04/2018,17:00,0700,10.71,522.58,266.64,426.55
24/04/2018,18:00,0700,0.00,504.62,246.81,497.52
24/04/2018,19:00,0700,50.92,570.29,310.60,558.55
24/04/2018,20:00,0700,156.30,679.43,417.87,597.16
24/04/2018,21:00,0700,184.39,711.28,447.83,627.31
24/04/2018,22:00,0700,191.04,721.68,456.36,603.51
24/04/2018,23:00,0700,218.85,753.25,486.05,518.18
25/04/2018,00:00,0700,257.53,795.68,526.60,432.22
22/04/2018,01:00,1300,0.00,190.08,54.28,307.08
22/04/2018,02:00,1300,0.00,199.71,62.04,302.29
22/04/2018,03:00,1300,0.00,204.44,64.89,272.53
22/04/2018,04:00,1300,0.00,254.25,112.83,255.42
22/04/2018,05:00,1300,0.00,266.82,123.51,255.24
22/04/2018,06:00,1300,34.52,324.89,179.71,235.67
22/04/2018,07:00,1300,77.61,371.73,224.67,197.13
22/04/2018,08:00,1300,107.15,405.02,256.08,148.13
22/04/2018,09:00,1300,108.60,410.23,259.42,162.74
22/04/2018,10:00,1300,0.00,295.17,142.48,163.38
22/04/2018,11:00,1300,0.00,281.44,126.87,160.81
22/04/2018,12:00,1300,0.00,247.58,91.13,165.25
22/04/2018,13:00,1300,0.00,260.12,101.80,140.95
22/04/2018,14:00,1300,0.00,246.89,86.69,120.46
22/04/2018,15:00,1300,0.00,228.68,66.60,85.04
22/04/2018,16:00,1300,0.00,239.79,75.83,37.76
22/04/2018,17:00,1300,0.00,215.31,49.48,86.25
22/04/2018,18:00,1300,0.00,190.23,22.52,158.75
22/04/2018,19:00,1300,0.00,192.41,22.82,300.99
22/04/2018,20:00,1300,0.00,218.71,47.25,356.01
22/04/2018,21:00,1300,0.00,207.05,33.71,319.46
22/04/2018,22:00,1300,0.00,220.76,45.54,262.95
22/04/2018,23:00,1300,0.00,236.40,59.30,270.64
23/04/2018,00:00,1300,0.00,234.91,55.94,429.90
23/04/2018,01:00,1300,0.00,238.77,57.92,582.54
23/04/2018,02:00,1300,0.00,258.21,75.49,703.25
23/04/2018,03:00,1300,0.00,268.61,84.01,543.67
23/04/2018,04:00,1300,0.00,274.86,88.38,452.73
23/04/2018,05:00,1300,0.00,278.01,89.65,418.36
23/04/2018,06:00,1300,0.00,283.12,92.89,306.40
23/04/2018,07:00,1300,0.00,257.92,65.81,160.27
23/04/2018,08:00,1300,0.00,254.04,60.05,113.31
23/04/2018,09:00,1300,0.00,257.75,61.89,84.54
23/04/2018,10:00,1300,0.00,260.72,62.98,185.28
23/04/2018,11:00,1300,0.00,246.04,46.42,214.24
23/04/2018,12:00,1300,0.00,241.49,39.99,196.68
23/04/2018,13:00,1300,0.00,382.34,178.97,253.77
23/04/2018,14:00,1300,0.00,300.56,95.31,308.80
23/04/2018,15:00,1300,0.00,275.86,68.73,435.45
23/04/2018,16:00,1300,0.00,306.91,97.90,538.47
23/04/2018,17:00,1300,0.00,395.08,184.20,580.83
23/04/2018,18:00,1300,2.04,427.56,214.80,576.86
23/04/2018,19:00,1300,47.14,476.42,261.78,630.09
23/04/2018,20:00,1300,29.87,462.90,246.39,544.18
23/04/2018,21:00,1300,54.06,490.85,272.45,584.62
23/04/2018,22:00,1300,89.83,530.37,310.10,632.67
23/04/2018,23:00,1300,0.00,433.71,211.56,627.09
24/04/2018,00:00,1300,20.95,468.99,244.97,537.32
24/04/2018,01:00,1300,77.83,529.63,303.73,512.53
24/04/2018,02:00,1300,41.58,497.14,269.36,497.07
24/04/2018,03:00,1300,14.84,474.15,244.50,540.63
24/04/2018,04:00,1300,18.65,481.71,250.18,438.90
24/04/2018,05:00,1300,106.64,573.46,340.05,356.33
24/04/2018,06:00,1300,88.97,559.54,324.26,347.56
24/04/2018,07:00,1300,79.53,553.86,316.70,333.38
24/04/2018,08:00,1300,55.07,533.15,294.11,314.18
24/04/2018,09:00,1300,65.22,547.06,306.14,311.31
24/04/2018,10:00,1300,60.90,546.49,303.69,334.44
24/04/2018,11:00,1300,26.66,516.00,271.33,358.24
24/04/2018,12:00,1300,0.00,463.07,216.52,307.94
24/04/2018,13:00,1300,0.00,428.03,179.60,313.66
24/04/2018,14:00,1300,0.00,434.34,184.04,333.00
24/04/2018,15:00,1300,0.00,475.47,223.29,375.76
24/04/2018,16:00,1300,3.72,511.84,257.78,359.25
24/04/2018,17:00,1300,10.71,522.58,266.64,426.55
24/04/2018,18:00,1300,0.00,504.62,246.81,497.52
24/04/2018,19:00,1300,50.92,570.29,310.60,558.55
24/04/2018,20:00,1300,156.30,679.43,417.87,597.16
24/04/2018,21:00,1300,184.39,711.28,447.83,627.31
24/04/2018,22:00,1300,191.04,721.68,456.36,603.51
24/04/2018,23:00,1300,218.85,753.25,486.05,518.18
25/04/2018,00:00,1300,257.53,795.68,526.60,432.22
23/04/2018,01:00,0100,0.00,242.49,106.70,582.54
23/04/2018,02:00,0100,0.00,270.04,132.36,703.25
23/04/2018,03:00,0100,0.00,262.13,122.58,543.67
23/04/2018,04:00,0100,0.00,279.64,138.21,452.73
23/04/2018,05:00,0100,98.94,385.55,242.25,418.36
23/04/2018,06:00,0100,139.64,430.01,284.82,306.40
23/04/2018,07:00,0100,99.39,393.51,246.45,160.27
23/04/2018,08:00,0100,43.98,341.85,192.92,113.31
23/04/2018,09:00,0100,0.00,291.57,140.76,84.54
23/04/2018,10:00,0100,0.00,269.05,116.36,185.28
23/04/2018,11:00,0100,0.00,272.75,118.18,214.24
23/04/2018,12:00,0100,0.00,181.09,24.64,196.68
23/04/2018,13:00,0100,0.00,186.33,28.01,253.77
23/04/2018,14:00,0100,0.00,197.00,36.80,308.80
23/04/2018,15:00,0100,0.00,204.99,42.92,435.45
23/04/2018,16:00,0100,0.00,237.36,73.41,538.47
23/04/2018,17:00,0100,0.00,307.32,141.49,580.83
23/04/2018,18:00,0100,85.47,420.89,253.18,576.86
23/04/2018,19:00,0100,173.73,512.91,343.32,630.09
23/04/2018,20:00,0100,170.00,512.92,341.46,544.18
23/04/2018,21:00,0100,158.38,505.06,331.72,584.62
23/04/2018,22:00,0100,198.99,549.43,374.21,632.67
23/04/2018,23:00,0100,221.19,575.38,398.29,627.09
24/04/2018,00:00,0100,237.98,595.92,416.95,537.32
24/04/2018,01:00,0100,201.96,563.66,382.81,512.53
24/04/2018,02:00,0100,204.92,570.37,387.64,497.07
24/04/2018,03:00,0100,186.19,555.40,370.80,540.63
24/04/2018,04:00,0100,169.15,542.11,355.63,438.90
24/04/2018,05:00,0100,181.04,557.76,369.40,356.33
24/04/2018,06:00,0100,134.57,515.04,324.80,347.56
24/04/2018,07:00,0100,80.08,464.31,272.20,333.38
24/04/2018,08:00,0100,73.84,461.82,267.83,314.18
24/04/2018,09:00,0100,75.40,467.13,271.27,311.31
24/04/2018,10:00,0100,105.62,501.11,303.37,334.44
24/04/2018,11:00,0100,67.72,466.97,267.34,358.24
24/04/2018,12:00,0100,45.43,448.42,246.93,307.94
24/04/2018,13:00,0100,86.59,493.34,289.97,313.66
24/04/2018,14:00,0100,57.25,467.75,262.50,333.00
24/04/2018,15:00,0100,49.38,463.64,256.51,375.76
24/04/2018,16:00,0100,30.40,448.41,239.41,359.25
24/04/2018,17:00,0100,60.13,481.90,271.01,426.55
24/04/2018,18:00,0100,39.70,465.22,252.46,497.52
24/04/2018,19:00,0100,63.83,493.11,278.47,558.55
24/04/2018,20:00,0100,130.09,563.12,346.61,597.16
24/04/2018,21:00,0100,205.41,642.20,423.80,627.31
24/04/2018,22:00,0100,289.16,729.69,509.43,603.51
24/04/2018,23:00,0100,266.84,711.13,488.99,518.18
25/04/2018,00:00,0100,215.70,663.75,439.72,432.22
25/04/2018,01:00,0100,239.97,691.77,465.87,327.16
25/04/2018,02:00,0100,126.63,582.19,354.41,318.00
25/04/2018,03:00,0100,155.60,614.91,385.25,278.89
25/04/2018,04:00,0100,189.64,652.70,421.17,249.11
25/04/2018,05:00,0100,176.76,643.58,410.17,157.57
25/04/2018,06:00,0100,113.37,583.95,348.66,110.61
25/04/2018,07:00,0100,194.63,668.96,431.79,77.45
25/04/2018,08:00,0100,191.91,669.99,430.95,45.67
25/04/2018,09:00,0100,230.04,711.88,470.96,31.89
25/04/2018,10:00,0100,171.41,657.00,414.20,9.95
25/04/2018,11:00,0100,128.87,618.22,373.55,9.12
25/04/2018,12:00,0100,68.00,561.10,314.55,35.44
25/04/2018,13:00,0100,69.75,566.61,318.18,9.53
25/04/2018,14:00,0100,42.74,543.35,293.05,17.19
25/04/2018,15:00,0100,32.86,537.22,285.04,33.32
25/04/2018,16:00,0100,16.81,524.93,270.87,34.85
25/04/2018,17:00,0100,0.00,461.58,205.65,72.91
25/04/2018,18:00,0100,0.00,418.37,160.56,124.78
25/04/2018,19:00,0100,0.00,388.45,128.76,170.50
25/04/2018,20:00,0100,0.00,353.95,92.39,178.09
25/04/2018,21:00,0100,0.00,342.32,78.88,250.08
25/04/2018,22:00,0100,0.00,313.94,48.62,349.26
25/04/2018,23:00,0100,0.00,310.10,42.90,394.29
26/04/2018,00:00,0100,0.00,306.39,37.32,394.17
23/04/2018,01:00,0700,0.00,242.49,106.70,582.54
23/04/2018,02:00,0700,0.00,270.04,132.36,703.25
23/04/2018,03:00,0700,0.00,262.13,122.58,543.67
23/04/2018,04:00,0700,0.00,279.64,138.21,452.73
23/04/2018,05:00,0700,98.94,385.55,242.25,418.36
23/04/2018,06:00,0700,139.64,430.01,284.82,306.40
23/04/2018,07:00,0700,99.39,393.51,246.45,160.27
23/04/2018,08:00,0700,43.98,341.85,192.92,113.31
23/04/2018,09:00,0700,0.00,291.57,140.76,84.54
23/04/2018,10:00,0700,0.00,269.05,116.36,185.28
23/04/2018,11:00,0700,0.00,272.75,118.18,214.24
23/04/2018,12:00,0700,0.00,181.09,24.64,196.68
23/04/2018,13:00,0700,0.00,186.33,28.01,253.77
23/04/2018,14:00,0700,0.00,197.00,36.80,308.80
23/04/2018,15:00,0700,0.00,204.99,42.92,435.45
23/04/2018,16:00,0700,0.00,237.36,73.41,538.47
23/04/2018,17:00,0700,0.00,307.32,141.49,580.83
23/04/2018,18:00,0700,85.47,420.89,253.18,576.86
23/04/2018,19:00,0700,173.73,512.91,343.32,630.09
23/04/2018,20:00,0700,170.00,512.92,341.46,544.18
23/04/2018,21:00,0700,158.38,505.06,331.72,584.62
23/04/2018,22:00,0700,198.99,549.43,374.21,632.67
23/04/2018,23:00,0700,221.19,575.38,398.29,627.09
24/04/2018,00:00,0700,237.98,595.92,416.95,537.32
24/04/2018,01:00,0700,201.96,563.66,382.81,512.53
24/04/2018,02:00,0700,204.92,570.37,387.64,497.07
24/04/2018,03:00,0700,186.19,555.40,370.80,540.63
24/04/2018,04:00,0700,169.15,542.11,355.63,438.90
24/04/2018,05:00,0700,181.04,557.76,369.40,356.33
24/04/2018,06:00,0700,134.57,515.04,324.80,347.56
24/04/2018,07:00,0700,80.08,464.31,272.20,333.38
24/04/2018,08:00,0700,73.84,461.82,267.83,314.18
24/04/2018,09:00,0700,75.40,467.13,271.27,311.31
24/04/2018,10:00,0700,105.62,501.11,303.37,334.44
24/04/2018,11:00,0700,67.72,466.97,267.34,358.24
24/04/2018,12:00,0700,45.43,448.42,246.93,307.94
24/04/2018,13:00,0700,86.59,493.34,289.97,313.66
24/04/2018,14:00,0700,57.25,467.75,262.50,333.00
24/04/2018,15:00,0700,49.38,463.64,256.51,375.76
24/04/2018,16:00,0700,30.40,448.41,239.41,359.25
24/04/2018,17:00,0700,60.13,481.90,271.01,426.55
24/04/2018,18:00,0700,39.70,465.22,252.46,497.52
24/04/2018,19:00,0700,63.83,493.11,278.47,558.55
24/04/2018,20:00,0700,130.09,563.12,346.61,597.16
24/04/2018,21:00,0700,205.41,642.20,423.80,627.31
24/04/2018,22:00,0700,289.16,729.69,509.43,603.51
24/04/2018,23:00,0700,266.84,711.13,488.99,518.18
25/04/2018,00:00,0700,215.70,663.75,439.72,432.22
25/04/2018,01:00,0700,239.97,691.77,465.87,327.16
25/04/2018,02:00,0700,126.63,582.19,354.41,318.00
25/04/2018,03:00,0700,155.60,614.91,385.25,278.89
25/04/2018,04:00,0700,189.64,652.70,421.17,249.11
25/04/2018,05:00,0700,176.76,643.58,410.17,157.57
25/04/2018,06:00,0700,113.37,583.95,348.66,110.61
25/04/2018,07:00,0700,194.63,668.96,431.79,77.45
25/04/2018,08:00,0700,191.91,669.99,430.95,45.67
25/04/2018,09:00,0700,230.04,711.88,470.96,31.89
25/04/2018,10:00,0700,171.41,657.00,414.20,9.95
25/04/2018,11:00,0700,128.87,618.22,373.55,9.12
25/04/2018,12:00,0700,68.00,561.10,314.55,35.44
25/04/2018,13:00,0700,69.75,566.61,318.18,9.53
25/04/2018,14:00,0700,42.74,543.35,293.05,17.19
25/04/2018,15:00,0700,32.86,537.22,285.04,33.32
25/04/2018,16:00,0700,16.81,524.93,270.87,34.85
25/04/2018,17:00,0700,0.00,461.58,205.65,72.91
25/04/2018,18:00,0700,0.00,418.37,160.56,124.78
25/04/2018,19:00,0700,0.00,388.45,128.76,170.50
25/04/2018,20:00,0700,0.00,353.95,92.39,178.09
25/04/2018,21:00,0700,0.00,342.32,78.88,250.08
25/04/2018,22:00,0700,0.00,313.94,48.62,349.26
25/04/2018,23:00,0700,0.00,310.10,42.90,394.29
26/04/2018,00:00,0700,0.00,306.39,37.32,394.17
23/04/2018,01:00,1300,0.00,242.49,106.70,582.54
23/04/2018,02:00,1300,0.00,270.04,132.36,703.25
23/04/2018,03:00,1300,0.00,262.13,122.58,543.67
23/04/2018,04:00,1300,0.00,279.64,138.21,452.73
23/04/2018,05:00,1300,98.94,385.55,242.25,418.36
23/04/2018,06:00,1300,139.64,430.01,284.82,306.40
23/04/2018,07:00,1300,99.39,393.51,246.45,160.27
23/04/2018,08:00,1300,43.98,341.85,192.92,113.31
23/04/2018,09:00,1300,0.00,291.57,140.76,84.54
23/04/2018,10:00,1300,0.00,269.05,116.36,185.28
23/04/2018,11:00,1300,0.00,272.75,118.18,214.24
23/04/2018,12:00,1300,0.00,181.09,24.64,196.68
23/04/2018,13:00,1300,0.00,186.33,28.01,253.77
23/04/2018,14:00,1300,0.00,197.00,36.80,308.80
23/04/2018,15:00,1300,0.00,204.99,42.92,435.45
23/04/2018,16:00,1300,0.00,237.36,73.41,538.47
23/04/2018,17:00,1300,0.00,307.32,141.49,580.83
23/04/2018,18:00,1300,85.47,420.89,253.18,576.86
23/04/2018,19:00,1300,173.73,512.91,343.32,630.09
23/04/2018,20:00,1300,170.00,512.92,341.46,544.18
23/04/2018,21:00,1300,158.38,505.06,331.72,584.62
23/04/2018,22:00,1300,198.99,549.43,374.21,632.67
23/04/2018,23:00,1300,221.19,575.38,398.29,627.09
24/04/2018,00:00,1300,237.98,595.92,416.95,537.32
24/04/2018,01:00,1300,201.96,563.66,382.81,512.53
24/04/2018,02:00,1300,204.92,570.37,387.64,497.07
24/04/2018,03:00,1300,186.19,555.40,370.80,540.63
24/04/2018,04:00,1300,169.15,542.11,355.63,438.90
24/04/2018,05:00,1300,181.04,557.76,369.40,356.33
24/04/2018,06:00,1300,134.57,515.04,324.80,347.56
24/04/2018,07:00,1300,80.08,464.31,272.20,333.38
24/04/2018,08:00,1300,73.84,461.82,267.83,314.18
24/04/2018,09:00,1300,75.40,467.13,271.27,311.31
24/04/2018,10:00,1300,105.62,501.11,303.37,334.44
24/04/2018,11:00,1300,67.72,466.97,267.34,358.24
24/04/2018,12:00,1300,45.43,448.42,246.93,307.94
24/04/2018,13:00,1300,86.59,493.34,289.97,313.66
24/04/2018,14:00,1300,57.25,467.75,262.50,333.00
24/04/2018,15:00,1300,49.38,463.64,256.51,375.76
24/04/2018,16:00,1300,30.40,448.41,239.41,359.25
24/04/2018,17:00,1300,60.13,481.90,271.01,426.55
24/04/2018,18:00,1300,39.70,465.22,252.46,497.52
24/04/2018,19:00,1300,63.83,493.11,278.47,558.55
24/04/2018,20:00,1300,130.09,563.12,346.61,597.16
24/04/2018,21:00,1300,205.41,642.20,423.80,627.31
24/04/2018,22:00,1300,289.16,729.69,509.43,603.51
24/04/2018,23:00,1300,266.84,711.13,488.99,518.18
25/04/2018,00:00,1300,215.70,663.75,439.72,432.22
25/04/2018,01:00,1300,239.97,691.77,465.87,327.16
25/04/2018,02:00,1300,126.63,582.19,354.41,318.00
25/04/2018,03:00,1300,155.60,614.91,385.25,278.89
25/04/2018,04:00,1300,189.64,652.70,421.17,249.11
25/04/2018,05:00,1300,176.76,643.58,410.17,157.57
25/04/2018,06:00,1300,113.37,583.95,348.66,110.61
25/04/2018,07:00,1300,194.63,668.96,431.79,77.45
25/04/2018,08:00,1300,191.91,669.99,430.95,45.67
25/04/2018,09:00,1300,230.04,711.88,470.96,31.89
25/04/2018,10:00,1300,171.41,657.00,414.20,9.95
25/04/2018,11:00,1300,128.87,618.22,373.55,9.12
25/04/2018,12:00,1300,68.00,561.10,314.55,35.44
25/04/2018,13:00,1300,69.75,566.61,318.18,9.53
25/04/2018,14:00,1300,42.74,543.35,293.05,17.19
25/04/2018,15:00,1300,32.86,537.22,285.04,33.32
25/04/2018,16:00,1300,16.81,524.93,270.87,34.85
25/04/2018,17:00,1300,0.00,461.58,205.65,72.91
25/04/2018,18:00,1300,0.00,418.37,160.56,124.78
25/04/2018,19:00,1300,0.00,388.45,128.76,170.50
25/04/2018,20:00,1300,0.00,353.95,92.39,178.09
25/04/2018,21:00,1300,0.00,342.32,78.88,250.08
25/04/2018,22:00,1300,0.00,313.94,48.62,349.26
25/04/2018,23:00,1300,0.00,310.10,42.90,394.29
26/04/2018,00:00,1300,0.00,306.39,37.32,394.17
24/04/2018,01:00,0100,338.51,610.11,474.31,512.53
24/04/2018,02:00,0100,263.95,539.30,401.62,497.07
24/04/2018,03:00,0100,231.44,510.54,370.99,540.63
24/04/2018,04:00,0100,209.03,491.89,350.46,438.90
24/04/2018,05:00,0100,209.61,496.22,352.91,356.33
24/04/2018,06:00,0100,219.04,509.40,364.22,347.56
24/04/2018,07:00,0100,207.50,501.62,354.56,333.38
24/04/2018,08:00,0100,198.55,496.43,347.49,314.18
24/04/2018,09:00,0100,211.17,512.79,361.98,311.31
24/04/2018,10:00,0100,212.93,518.31,365.62,334.44
24/04/2018,11:00,0100,222.08,531.22,376.65,358.24
24/04/2018,12:00,0100,161.37,474.27,317.82,307.94
24/04/2018,13:00,0100,181.60,498.25,339.93,313.66
24/04/2018,14:00,0100,178.98,499.38,339.18,333.00
24/04/2018,15:00,0100,180.38,504.54,342.46,375.76
24/04/2018,16:00,0100,226.42,554.33,390.38,359.25
24/04/2018,17:00,0100,264.49,596.15,430.32,426.55
24/04/2018,18:00,0100,313.77,649.19,481.48,497.52
24/04/2018,19:00,0100,366.41,705.58,536.00,558.55
24/04/2018,20:00,0100,418.26,761.18,589.72,597.16
