Objeto,Procedencia,Fecha Medida,Hora Medida,Valor 
DSRADG01EAS,STC,07/10/2016,1100,4.56
DSRADG01EAS,STC,07/10/2016,1200,4.487
DSRADG01EAS,STC,07/10/2016,1300,2.773
DSRADG01EAS,STC,07/10/2016,1400,1.87
DSRADG01EAS,STC,07/10/2016,1500,2.686
DSRADG01EAS,STC,07/10/2016,1600,2.968
DSRADG01EAS,STC,07/10/2016,1700,3.378
DSRADG01EAS,STC,07/10/2016,1800,1.961
DSRADG01EAS,STC,07/10/2016,1900,0.295
DSRADG01EAS,STC,07/10/2016,2000,0
DSRADG01EAS,STC,07/10/2016,2100,0
DSRADG01EAS,STC,07/10/2016,2200,0
DSRADG01EAS,STC,07/10/2016,2300,0
DSRADG01EAS,STC,07/10/2016,2400,0
DSRADG01EAS,STC,08/10/2016,100,0
DSRADG01EAS,STC,08/10/2016,200,0
DSRADG01EAS,STC,08/10/2016,300,0
DSRADG01EAS,STC,08/10/2016,400,0
DSRADG01EAS,STC,08/10/2016,500,0
DSRADG01EAS,STC,08/10/2016,600,0
DSRADG01EAS,STC,08/10/2016,700,0.063
DSRADG01EAS,STC,08/10/2016,800,1.329
DSRADG01EAS,STC,08/10/2016,900,3.859
DSRADG01EAS,STC,08/10/2016,1000,5.942
DSRADG01EAS,STC,08/10/2016,1100,7.444
DSRADG01EAS,STC,08/10/2016,1200,7.957
DSRADG01EAS,STC,08/10/2016,1300,7.962
DSRADG01EAS,STC,08/10/2016,1400,7.962
DSRADG01EAS,STC,08/10/2016,1500,7.636
DSRADG01EAS,STC,08/10/2016,1600,6.361
DSRADG01EAS,STC,08/10/2016,1700,4.484
DSRADG01EAS,STC,08/10/2016,1800,2.18
DSRADG01EAS,STC,08/10/2016,1900,0.301
DSRADG01EAS,STC,08/10/2016,2000,0
DSRADG01EAS,STC,08/10/2016,2100,0
DSRADG01EAS,STC,08/10/2016,2200,0
DSRADG01EAS,STC,08/10/2016,2300,0
DSRADG01EAS,STC,08/10/2016,2400,0
DSRADG01EAS,STC,09/10/2016,100,0
DSRADG01EAS,STC,09/10/2016,200,0
DSRADG01EAS,STC,09/10/2016,300,0
DSRADG01EAS,STC,09/10/2016,400,0
DSRADG01EAS,STC,09/10/2016,500,0
DSRADG01EAS,STC,09/10/2016,600,0
DSRADG01EAS,STC,09/10/2016,700,0.068
DSRADG01EAS,STC,09/10/2016,800,1.294
DSRADG01EAS,STC,09/10/2016,900,3.836
DSRADG01EAS,STC,09/10/2016,1000,5.77
DSRADG01EAS,STC,09/10/2016,1100,7.106
DSRADG01EAS,STC,09/10/2016,1200,7.824
DSRADG01EAS,STC,09/10/2016,1300,7.965
DSRADG01EAS,STC,09/10/2016,1400,7.918
DSRADG01EAS,STC,09/10/2016,1500,7.318
DSRADG01EAS,STC,09/10/2016,1600,6.067
DSRADG01EAS,STC,09/10/2016,1700,4.042
DSRADG01EAS,STC,09/10/2016,1800,2.042
DSRADG01EAS,STC,09/10/2016,1900,0.301
DSRADG01EAS,STC,09/10/2016,2000,0
DSRADG01EAS,STC,09/10/2016,2100,0
DSRADG01EAS,STC,09/10/2016,2200,0
DSRADG01EAS,STC,09/10/2016,2300,0
DSRADG01EAS,STC,09/10/2016,2400,0
DSRADG01EAS,STC,10/10/2016,100,0
DSRADG01EAS,STC,10/10/2016,200,0
DSRADG01EAS,STC,10/10/2016,300,0
DSRADG01EAS,STC,10/10/2016,400,0
DSRADG01EAS,STC,10/10/2016,500,0
DSRADG01EAS,STC,10/10/2016,600,0
DSRADG01EAS,STC,10/10/2016,700,0.079
DSRADG01EAS,STC,10/10/2016,800,1.19
DSRADG01EAS,STC,10/10/2016,900,3.595
DSRADG01EAS,STC,10/10/2016,1000,5.256
DSRADG01EAS,STC,10/10/2016,1100,4.514
DSRADG01EAS,STC,10/10/2016,1200,4.346
DSRADG01EAS,STC,10/10/2016,1300,3.623
DSRADG01EAS,STC,10/10/2016,1400,1.712
DSRADG01EAS,STC,10/10/2016,1500,2.997
DSRADG01EAS,STC,10/10/2016,1600,1.826
DSRADG01EAS,STC,10/10/2016,1700,1.095
DSRADG01EAS,STC,10/10/2016,1800,0.832
DSRADG01EAS,STC,10/10/2016,1900,0.34
DSRADG01EAS,STC,10/10/2016,2000,0.001
DSRADG01EAS,STC,10/10/2016,2100,0
DSRADG01EAS,STC,10/10/2016,2200,0
DSRADG01EAS,STC,10/10/2016,2300,0
DSRADG01EAS,STC,10/10/2016,2400,0
DSRADG01EAS,STC,11/10/2016,100,0
DSRADG01EAS,STC,11/10/2016,200,0
DSRADG01EAS,STC,11/10/2016,300,0
DSRADG01EAS,STC,11/10/2016,400,0
DSRADG01EAS,STC,11/10/2016,500,0
DSRADG01EAS,STC,11/10/2016,600,0
DSRADG01EAS,STC,11/10/2016,700,0.09
DSRADG01EAS,STC,11/10/2016,800,1.246
DSRADG01EAS,STC,11/10/2016,900,3.438
DSRADG01EAS,STC,11/10/2016,1000,5.059
DSRADG01EAS,STC,11/10/2016,1100,6.615
DSRADG01EAS,STC,11/10/2016,1200,7.394
DSRADG01EAS,STC,11/10/2016,1300,7.548
DSRADG01EAS,STC,11/10/2016,1400,7.553
DSRADG01EAS,STC,11/10/2016,1500,6.825
DSRADG01EAS,STC,11/10/2016,1600,5.587
DSRADG01EAS,STC,11/10/2016,1700,3.696
DSRADG01EAS,STC,11/10/2016,1800,1.327
DSRADG01EAS,STC,11/10/2016,1900,0.443
DSRADG01EAS,STC,11/10/2016,2000,0
DSRADG01EAS,STC,11/10/2016,2100,0
DSRADG01EAS,STC,11/10/2016,2200,0
DSRADG01EAS,STC,11/10/2016,2300,0
DSRADG01EAS,STC,11/10/2016,2400,0
DSRADG01EAS,STC,12/10/2016,100,0
DSRADG01EAS,STC,12/10/2016,200,0
DSRADG01EAS,STC,12/10/2016,300,0
DSRADG01EAS,STC,12/10/2016,400,0
DSRADG01EAS,STC,12/10/2016,500,0
DSRADG01EAS,STC,12/10/2016,600,0
DSRADG01EAS,STC,12/10/2016,700,0.046
DSRADG01EAS,STC,12/10/2016,800,0.721
DSRADG01EAS,STC,12/10/2016,900,2.469
DSRADG01EAS,STC,12/10/2016,1000,4.65
DSRADG01EAS,STC,12/10/2016,1100,4.83
DSRADG01EAS,STC,12/10/2016,1200,2.813
DSRADG01EAS,STC,12/10/2016,1300,0.575
DSRADG01EAS,STC,12/10/2016,1400,0.049
DSRADG01EAS,STC,12/10/2016,1500,0.142
DSRADG01EAS,STC,12/10/2016,1600,0.771
DSRADG01EAS,STC,12/10/2016,1700,0.599
DSRADG01EAS,STC,12/10/2016,1800,0.428
DSRADG01EAS,STC,12/10/2016,1900,0.092
DSRADG01EAS,STC,12/10/2016,2000,0
DSRADG01EAS,STC,12/10/2016,2100,0
DSRADG01EAS,STC,12/10/2016,2200,0
DSRADG01EAS,STC,12/10/2016,2300,0
DSRADG01EAS,STC,12/10/2016,2400,0
DSRADG01EAS,STC,13/10/2016,100,0
DSRADG01EAS,STC,13/10/2016,200,0
DSRADG01EAS,STC,13/10/2016,300,0
DSRADG01EAS,STC,13/10/2016,400,0
DSRADG01EAS,STC,13/10/2016,500,0
DSRADG01EAS,STC,13/10/2016,600,0
DSRADG01EAS,STC,13/10/2016,700,0.122
DSRADG01EAS,STC,13/10/2016,800,0.996
DSRADG01EAS,STC,13/10/2016,900,2.473
DSRADG01EAS,STC,13/10/2016,1000,4.364
DSRADG01EAS,STC,13/10/2016,1100,6.274
DSRADG01EAS,STC,13/10/2016,1200,6.382
DSRADG01EAS,STC,13/10/2016,1300,7.252
DSRADG01EAS,STC,13/10/2016,1400,6.129
DSRADG01EAS,STC,13/10/2016,1500,5.251
DSRADG01EAS,STC,13/10/2016,1600,6.077
DSRADG01EAS,STC,13/10/2016,1700,3.522
DSRADG01EAS,STC,13/10/2016,1800,2.07
DSRADG01EAS,STC,13/10/2016,1900,0.163
DSRADG01EAS,STC,13/10/2016,2000,0
DSRADG01EAS,STC,13/10/2016,2100,0
DSRADG01EAS,STC,13/10/2016,2200,0
DSRADG01EAS,STC,13/10/2016,2300,0
DSRADG01EAS,STC,13/10/2016,2400,0
DSRADG01EAS,STC,14/10/2016,100,0
DSRADG01EAS,STC,14/10/2016,200,0
DSRADG01EAS,STC,14/10/2016,300,0
DSRADG01EAS,STC,14/10/2016,400,0
DSRADG01EAS,STC,14/10/2016,500,0
DSRADG01EAS,STC,14/10/2016,600,0
DSRADG01EAS,STC,14/10/2016,700,0.11
DSRADG01EAS,STC,14/10/2016,800,1.045
DSRADG01EAS,STC,14/10/2016,900,3.347
DSRADG01EAS,STC,14/10/2016,1000,5.725
DSRADG01EAS,STC,14/10/2016,1100,7.098
DSRADG01EAS,STC,14/10/2016,1200,7.85
DSRADG01EAS,STC,14/10/2016,1300,7.969
DSRADG01EAS,STC,14/10/2016,1400,7.885
DSRADG01EAS,STC,14/10/2016,1500,7.161
DSRADG01EAS,STC,14/10/2016,1600,5.822
DSRADG01EAS,STC,14/10/2016,1700,4.049
DSRADG01EAS,STC,14/10/2016,1800,1.753
DSRADG01EAS,STC,14/10/2016,1900,0.251
DSRADG01EAS,STC,14/10/2016,2000,0
DSRADG01EAS,STC,14/10/2016,2100,0
DSRADG01EAS,STC,14/10/2016,2200,0
DSRADG01EAS,STC,14/10/2016,2300,0
DSRADG01EAS,STC,14/10/2016,2400,0
DSRADG01EAS,STC,15/10/2016,100,0
DSRADG01EAS,STC,15/10/2016,200,0
DSRADG01EAS,STC,15/10/2016,300,0
DSRADG01EAS,STC,15/10/2016,400,0
DSRADG01EAS,STC,15/10/2016,500,0
DSRADG01EAS,STC,15/10/2016,600,0
DSRADG01EAS,STC,15/10/2016,700,0
DSRADG01EAS,STC,15/10/2016,800,0.284
DSRADG01EAS,STC,15/10/2016,900,0.978
DSRADG01EAS,STC,15/10/2016,1000,0.15
DSRADG01EAS,STC,15/10/2016,1100,0.147
DSRADG01EAS,STC,15/10/2016,1200,0.153
DSRADG01EAS,STC,15/10/2016,1300,0.53
DSRADG01EAS,STC,15/10/2016,1400,2.704
DSRADG01EAS,STC,15/10/2016,1500,2.356
DSRADG01EAS,STC,15/10/2016,1600,2.1
DSRADG01EAS,STC,15/10/2016,1700,3.499
DSRADG01EAS,STC,15/10/2016,1800,2.103
DSRADG01EAS,STC,15/10/2016,1900,0.309
DSRADG01EAS,STC,15/10/2016,2000,0
DSRADG01EAS,STC,15/10/2016,2100,0
DSRADG01EAS,STC,15/10/2016,2200,0
DSRADG01EAS,STC,15/10/2016,2300,0
DSRADG01EAS,STC,15/10/2016,2400,0
DSRADG01EAS,STC,16/10/2016,100,0
DSRADG01EAS,STC,16/10/2016,200,0
DSRADG01EAS,STC,16/10/2016,300,0
DSRADG01EAS,STC,16/10/2016,400,0
DSRADG01EAS,STC,16/10/2016,500,0
DSRADG01EAS,STC,16/10/2016,600,0
DSRADG01EAS,STC,16/10/2016,700,0
DSRADG01EAS,STC,16/10/2016,800,0.007
DSRADG01EAS,STC,16/10/2016,900,0.238
DSRADG01EAS,STC,16/10/2016,1000,0.191
DSRADG01EAS,STC,16/10/2016,1100,1.945
DSRADG01EAS,STC,16/10/2016,1200,5.295
DSRADG01EAS,STC,16/10/2016,1300,3.268
DSRADG01EAS,STC,16/10/2016,1400,3.876
DSRADG01EAS,STC,16/10/2016,1500,4.408
DSRADG01EAS,STC,16/10/2016,1600,4.444
DSRADG01EAS,STC,16/10/2016,1700,3.967
DSRADG01EAS,STC,16/10/2016,1800,1.858
DSRADG01EAS,STC,16/10/2016,1900,0.309
DSRADG01EAS,STC,16/10/2016,2000,0
DSRADG01EAS,STC,16/10/2016,2100,0
DSRADG01EAS,STC,16/10/2016,2200,0
DSRADG01EAS,STC,16/10/2016,2300,0
DSRADG01EAS,STC,16/10/2016,2400,0
DSRADG01EAS,STC,17/10/2016,100,0
DSRADG01EAS,STC,17/10/2016,200,0
DSRADG01EAS,STC,17/10/2016,300,0
DSRADG01EAS,STC,17/10/2016,400,0
DSRADG01EAS,STC,17/10/2016,500,0
DSRADG01EAS,STC,17/10/2016,600,0
DSRADG01EAS,STC,17/10/2016,700,0.007
DSRADG01EAS,STC,17/10/2016,800,0.292
DSRADG01EAS,STC,17/10/2016,900,1.324
DSRADG01EAS,STC,17/10/2016,1000,2.05
DSRADG01EAS,STC,17/10/2016,1100,5.02
DSRADG01EAS,STC,17/10/2016,1200,7.432
DSRADG01EAS,STC,17/10/2016,1300,7.967
DSRADG01EAS,STC,17/10/2016,1400,7.934
DSRADG01EAS,STC,17/10/2016,1500,7.426
DSRADG01EAS,STC,17/10/2016,1600,6.178
DSRADG01EAS,STC,17/10/2016,1700,4.189
DSRADG01EAS,STC,17/10/2016,1800,1.992
DSRADG01EAS,STC,17/10/2016,1900,0.367
DSRADG01EAS,STC,17/10/2016,2000,0
DSRADG01EAS,STC,17/10/2016,2100,0
DSRADG01EAS,STC,17/10/2016,2200,0
DSRADG01EAS,STC,17/10/2016,2300,0
DSRADG01EAS,STC,17/10/2016,2400,0
DSRADG01EAS,STC,18/10/2016,100,0
DSRADG01EAS,STC,18/10/2016,200,0
DSRADG01EAS,STC,18/10/2016,300,0
DSRADG01EAS,STC,18/10/2016,400,0
DSRADG01EAS,STC,18/10/2016,500,0
DSRADG01EAS,STC,18/10/2016,600,0
DSRADG01EAS,STC,18/10/2016,700,0.003
DSRADG01EAS,STC,18/10/2016,800,0.083
DSRADG01EAS,STC,18/10/2016,900,0.494
DSRADG01EAS,STC,18/10/2016,1000,1.29
DSRADG01EAS,STC,18/10/2016,1100,1.393
DSRADG01EAS,STC,18/10/2016,1200,2.23
DSRADG01EAS,STC,18/10/2016,1300,2.587
DSRADG01EAS,STC,18/10/2016,1400,3.574
DSRADG01EAS,STC,18/10/2016,1500,2.394
DSRADG01EAS,STC,18/10/2016,1600,1.735
DSRADG01EAS,STC,18/10/2016,1700,0.575
DSRADG01EAS,STC,18/10/2016,1800,0.261
DSRADG01EAS,STC,18/10/2016,1900,0.059
DSRADG01EAS,STC,18/10/2016,2000,0
DSRADG01EAS,STC,18/10/2016,2100,0
DSRADG01EAS,STC,18/10/2016,2200,0
DSRADG01EAS,STC,18/10/2016,2300,0
DSRADG01EAS,STC,18/10/2016,2400,0
DSRADG01EAS,STC,19/10/2016,100,0
DSRADG01EAS,STC,19/10/2016,200,0
DSRADG01EAS,STC,19/10/2016,300,0
DSRADG01EAS,STC,19/10/2016,400,0
DSRADG01EAS,STC,19/10/2016,500,0
DSRADG01EAS,STC,19/10/2016,600,0
DSRADG01EAS,STC,19/10/2016,700,0.002
DSRADG01EAS,STC,19/10/2016,800,0.071
DSRADG01EAS,STC,19/10/2016,900,0.205
DSRADG01EAS,STC,19/10/2016,1000,0.262
DSRADG01EAS,STC,19/10/2016,1100,3.117
DSRADG01EAS,STC,19/10/2016,1200,7.208
DSRADG01EAS,STC,19/10/2016,1300,6.264
DSRADG01EAS,STC,19/10/2016,1400,5.521
DSRADG01EAS,STC,19/10/2016,1500,3.661
DSRADG01EAS,STC,19/10/2016,1600,1.114
DSRADG01EAS,STC,19/10/2016,1700,0.757
DSRADG01EAS,STC,19/10/2016,1800,1.354
DSRADG01EAS,STC,19/10/2016,1900,0.109
DSRADG01EAS,STC,19/10/2016,2000,0
DSRADG01EAS,STC,19/10/2016,2100,0
DSRADG01EAS,STC,19/10/2016,2200,0
DSRADG01EAS,STC,19/10/2016,2300,0
DSRADG01EAS,STC,19/10/2016,2400,0
DSRADG01EAS,STC,20/10/2016,100,0
DSRADG01EAS,STC,20/10/2016,200,0
DSRADG01EAS,STC,20/10/2016,300,0
DSRADG01EAS,STC,20/10/2016,400,0
DSRADG01EAS,STC,20/10/2016,500,0
DSRADG01EAS,STC,20/10/2016,600,0
DSRADG01EAS,STC,20/10/2016,700,0.023
DSRADG01EAS,STC,20/10/2016,800,0.456
DSRADG01EAS,STC,20/10/2016,900,1.7
DSRADG01EAS,STC,20/10/2016,1000,3.097
DSRADG01EAS,STC,20/10/2016,1100,5.347
DSRADG01EAS,STC,20/10/2016,1200,5.869
DSRADG01EAS,STC,20/10/2016,1300,5.871
DSRADG01EAS,STC,20/10/2016,1400,4.618
DSRADG01EAS,STC,20/10/2016,1500,4.604
DSRADG01EAS,STC,20/10/2016,1600,2.636
DSRADG01EAS,STC,20/10/2016,1700,2.251
DSRADG01EAS,STC,20/10/2016,1800,0.835
DSRADG01EAS,STC,20/10/2016,1900,0.272
DSRADG01EAS,STC,20/10/2016,2000,0
DSRADG01EAS,STC,20/10/2016,2100,0
DSRADG01EAS,STC,20/10/2016,2200,0
DSRADG01EAS,STC,20/10/2016,2300,0
DSRADG01EAS,STC,20/10/2016,2400,0
DSRADG01EAS,STC,21/10/2016,100,0
DSRADG01EAS,STC,21/10/2016,200,0
DSRADG01EAS,STC,21/10/2016,300,0
DSRADG01EAS,STC,21/10/2016,400,0
DSRADG01EAS,STC,21/10/2016,500,0
DSRADG01EAS,STC,21/10/2016,600,0
DSRADG01EAS,STC,21/10/2016,700,0.17
DSRADG01EAS,STC,21/10/2016,800,1.508
DSRADG01EAS,STC,21/10/2016,900,4.177
DSRADG01EAS,STC,21/10/2016,1000,5.833
DSRADG01EAS,STC,21/10/2016,1100,6.278
DSRADG01EAS,STC,21/10/2016,1200,7.146
DSRADG01EAS,STC,21/10/2016,1300,3.395
DSRADG01EAS,STC,21/10/2016,1400,6.545
DSRADG01EAS,STC,21/10/2016,1500,5.122
DSRADG01EAS,STC,21/10/2016,1600,3.856
DSRADG01EAS,STC,21/10/2016,1700,2.107
DSRADG01EAS,STC,21/10/2016,1800,1.222
DSRADG01EAS,STC,21/10/2016,1900,0.288
DSRADG01EAS,STC,21/10/2016,2000,0
DSRADG01EAS,STC,21/10/2016,2100,0
DSRADG01EAS,STC,21/10/2016,2200,0
DSRADG01EAS,STC,21/10/2016,2300,0
DSRADG01EAS,STC,21/10/2016,2400,0
DSRADG01EAS,STC,22/10/2016,100,0
DSRADG01EAS,STC,22/10/2016,200,0
DSRADG01EAS,STC,22/10/2016,300,0
DSRADG01EAS,STC,22/10/2016,400,0
DSRADG01EAS,STC,22/10/2016,500,0
DSRADG01EAS,STC,22/10/2016,600,0
DSRADG01EAS,STC,22/10/2016,700,0.126
DSRADG01EAS,STC,22/10/2016,800,1.625
DSRADG01EAS,STC,22/10/2016,900,4.048
DSRADG01EAS,STC,22/10/2016,1000,5.945
DSRADG01EAS,STC,22/10/2016,1100,6.975
DSRADG01EAS,STC,22/10/2016,1200,6.631
DSRADG01EAS,STC,22/10/2016,1300,5.294
DSRADG01EAS,STC,22/10/2016,1400,4.652
DSRADG01EAS,STC,22/10/2016,1500,4.559
DSRADG01EAS,STC,22/10/2016,1600,4.889
DSRADG01EAS,STC,22/10/2016,1700,2.81
DSRADG01EAS,STC,22/10/2016,1800,1.658
DSRADG01EAS,STC,22/10/2016,1900,0.263
DSRADG01EAS,STC,22/10/2016,2000,0
DSRADG01EAS,STC,22/10/2016,2100,0
DSRADG01EAS,STC,22/10/2016,2200,0
DSRADG01EAS,STC,22/10/2016,2300,0
DSRADG01EAS,STC,22/10/2016,2400,0
DSRADG01EAS,STC,23/10/2016,100,0
DSRADG01EAS,STC,23/10/2016,200,0
DSRADG01EAS,STC,23/10/2016,300,0
DSRADG01EAS,STC,23/10/2016,400,0
DSRADG01EAS,STC,23/10/2016,500,0
DSRADG01EAS,STC,23/10/2016,600,0
DSRADG01EAS,STC,23/10/2016,700,0.218
DSRADG01EAS,STC,23/10/2016,800,1.506
DSRADG01EAS,STC,23/10/2016,900,4.022
DSRADG01EAS,STC,23/10/2016,1000,5.745
DSRADG01EAS,STC,23/10/2016,1100,6.844
DSRADG01EAS,STC,23/10/2016,1200,6.967
DSRADG01EAS,STC,23/10/2016,1300,5.882
DSRADG01EAS,STC,23/10/2016,1400,7.404
DSRADG01EAS,STC,23/10/2016,1500,6.703
DSRADG01EAS,STC,23/10/2016,1600,5.781
DSRADG01EAS,STC,23/10/2016,1700,4.174
DSRADG01EAS,STC,23/10/2016,1800,2.078
DSRADG01EAS,STC,23/10/2016,1900,0.316
DSRADG01EAS,STC,23/10/2016,2000,0
DSRADG01EAS,STC,23/10/2016,2100,0
DSRADG01EAS,STC,23/10/2016,2200,0
DSRADG01EAS,STC,23/10/2016,2300,0
DSRADG01EAS,STC,23/10/2016,2400,0
DSRADG01EAS,STC,24/10/2016,100,0
DSRADG01EAS,STC,24/10/2016,200,0
DSRADG01EAS,STC,24/10/2016,300,0
DSRADG01EAS,STC,24/10/2016,400,0
DSRADG01EAS,STC,24/10/2016,500,0
DSRADG01EAS,STC,24/10/2016,600,0
DSRADG01EAS,STC,24/10/2016,700,0
DSRADG01EAS,STC,24/10/2016,800,0.481
DSRADG01EAS,STC,24/10/2016,900,1.041
DSRADG01EAS,STC,24/10/2016,1000,1.339
DSRADG01EAS,STC,24/10/2016,1100,1.482
DSRADG01EAS,STC,24/10/2016,1200,1.044
DSRADG01EAS,STC,24/10/2016,1300,0.789
DSRADG01EAS,STC,24/10/2016,1400,1.259
DSRADG01EAS,STC,24/10/2016,1500,1.334
DSRADG01EAS,STC,24/10/2016,1600,1.009
DSRADG01EAS,STC,24/10/2016,1700,1.261
DSRADG01EAS,STC,24/10/2016,1800,1.17
DSRADG01EAS,STC,24/10/2016,1900,0.398
DSRADG01EAS,STC,24/10/2016,2000,0
DSRADG01EAS,STC,24/10/2016,2100,0
DSRADG01EAS,STC,24/10/2016,2200,0
DSRADG01EAS,STC,24/10/2016,2300,0
DSRADG01EAS,STC,24/10/2016,2400,0
DSRADG01EAS,STC,25/10/2016,100,0
DSRADG01EAS,STC,25/10/2016,200,0
DSRADG01EAS,STC,25/10/2016,300,0
DSRADG01EAS,STC,25/10/2016,400,0
DSRADG01EAS,STC,25/10/2016,500,0
DSRADG01EAS,STC,25/10/2016,600,0
DSRADG01EAS,STC,25/10/2016,700,0.067
DSRADG01EAS,STC,25/10/2016,800,0.257
DSRADG01EAS,STC,25/10/2016,900,0.644
DSRADG01EAS,STC,25/10/2016,1000,1.222
DSRADG01EAS,STC,25/10/2016,1100,1.204
DSRADG01EAS,STC,25/10/2016,1200,1.255
DSRADG01EAS,STC,25/10/2016,1300,0.347
DSRADG01EAS,STC,25/10/2016,1400,1.005
DSRADG01EAS,STC,25/10/2016,1500,2.955
DSRADG01EAS,STC,25/10/2016,1600,1.67
DSRADG01EAS,STC,25/10/2016,1700,1.456
DSRADG01EAS,STC,25/10/2016,1800,0.506
DSRADG01EAS,STC,25/10/2016,1900,0.111
DSRADG01EAS,STC,25/10/2016,2000,0
DSRADG01EAS,STC,25/10/2016,2100,0
DSRADG01EAS,STC,25/10/2016,2200,0
DSRADG01EAS,STC,25/10/2016,2300,0
DSRADG01EAS,STC,25/10/2016,2400,0
DSRADG01EAS,STC,26/10/2016,100,0
DSRADG01EAS,STC,26/10/2016,200,0
DSRADG01EAS,STC,26/10/2016,300,0
DSRADG01EAS,STC,26/10/2016,400,0
DSRADG01EAS,STC,26/10/2016,500,0
DSRADG01EAS,STC,26/10/2016,600,0
DSRADG01EAS,STC,26/10/2016,700,0
DSRADG01EAS,STC,26/10/2016,800,0.256
DSRADG01EAS,STC,26/10/2016,900,0.761
DSRADG01EAS,STC,26/10/2016,1000,1.662
DSRADG01EAS,STC,26/10/2016,1100,2.638
DSRADG01EAS,STC,26/10/2016,1200,2.905
DSRADG01EAS,STC,26/10/2016,1300,1.838
DSRADG01EAS,STC,26/10/2016,1400,1.906
DSRADG01EAS,STC,26/10/2016,1500,0.839
DSRADG01EAS,STC,26/10/2016,1600,1.479
DSRADG01EAS,STC,26/10/2016,1700,2.58
DSRADG01EAS,STC,26/10/2016,1800,1.397
DSRADG01EAS,STC,26/10/2016,1900,0.482
DSRADG01EAS,STC,26/10/2016,2000,0.047
DSRADG01EAS,STC,26/10/2016,2100,0
DSRADG01EAS,STC,26/10/2016,2200,0
DSRADG01EAS,STC,26/10/2016,2300,0
DSRADG01EAS,STC,26/10/2016,2400,0
DSRADG01EAS,STC,27/10/2016,100,0
DSRADG01EAS,STC,27/10/2016,200,0
DSRADG01EAS,STC,27/10/2016,300,0
DSRADG01EAS,STC,27/10/2016,400,0
DSRADG01EAS,STC,27/10/2016,500,0
DSRADG01EAS,STC,27/10/2016,600,0
DSRADG01EAS,STC,27/10/2016,700,0.125
DSRADG01EAS,STC,27/10/2016,800,1.268
DSRADG01EAS,STC,27/10/2016,900,3.178
DSRADG01EAS,STC,27/10/2016,1000,5.313
DSRADG01EAS,STC,27/10/2016,1100,7.075
DSRADG01EAS,STC,27/10/2016,1200,6.547
DSRADG01EAS,STC,27/10/2016,1300,6.609
DSRADG01EAS,STC,27/10/2016,1400,6.934
DSRADG01EAS,STC,27/10/2016,1500,7.05
DSRADG01EAS,STC,27/10/2016,1600,6.16
DSRADG01EAS,STC,27/10/2016,1700,4.511
DSRADG01EAS,STC,27/10/2016,1800,1.699
DSRADG01EAS,STC,27/10/2016,1900,0.396
DSRADG01EAS,STC,27/10/2016,2000,0
DSRADG01EAS,STC,27/10/2016,2100,0
DSRADG01EAS,STC,27/10/2016,2200,0
DSRADG01EAS,STC,27/10/2016,2300,0
DSRADG01EAS,STC,27/10/2016,2400,0
DSRADG01EAS,STC,28/10/2016,100,0
DSRADG01EAS,STC,28/10/2016,200,0
DSRADG01EAS,STC,28/10/2016,300,0
DSRADG01EAS,STC,28/10/2016,400,0
DSRADG01EAS,STC,28/10/2016,500,0
DSRADG01EAS,STC,28/10/2016,600,0
DSRADG01EAS,STC,28/10/2016,700,0.153
DSRADG01EAS,STC,28/10/2016,800,1.785
DSRADG01EAS,STC,28/10/2016,900,4.249
DSRADG01EAS,STC,28/10/2016,1000,6.202
DSRADG01EAS,STC,28/10/2016,1100,7.514
DSRADG01EAS,STC,28/10/2016,1200,8.192
DSRADG01EAS,STC,28/10/2016,1300,8.288
DSRADG01EAS,STC,28/10/2016,1400,8.223
DSRADG01EAS,STC,28/10/2016,1500,7.516
DSRADG01EAS,STC,28/10/2016,1600,6.262
DSRADG01EAS,STC,28/10/2016,1700,4.482
DSRADG01EAS,STC,28/10/2016,1800,2.248
DSRADG01EAS,STC,28/10/2016,1900,0.362
DSRADG01EAS,STC,28/10/2016,2000,0
DSRADG01EAS,STC,28/10/2016,2100,0
DSRADG01EAS,STC,28/10/2016,2200,0
DSRADG01EAS,STC,28/10/2016,2300,0
DSRADG01EAS,STC,28/10/2016,2400,0
DSRADG01EAS,STC,29/10/2016,100,0
DSRADG01EAS,STC,29/10/2016,200,0
DSRADG01EAS,STC,29/10/2016,300,0
DSRADG01EAS,STC,29/10/2016,400,0
DSRADG01EAS,STC,29/10/2016,500,0
DSRADG01EAS,STC,29/10/2016,600,0
DSRADG01EAS,STC,29/10/2016,700,0.138
DSRADG01EAS,STC,29/10/2016,800,1.779
DSRADG01EAS,STC,29/10/2016,900,4.193
DSRADG01EAS,STC,29/10/2016,1000,6.111
DSRADG01EAS,STC,29/10/2016,1100,7.445
DSRADG01EAS,STC,29/10/2016,1200,7.967
DSRADG01EAS,STC,29/10/2016,1300,7.967
DSRADG01EAS,STC,29/10/2016,1400,7.965
DSRADG01EAS,STC,29/10/2016,1500,7.497
DSRADG01EAS,STC,29/10/2016,1600,6.244
DSRADG01EAS,STC,29/10/2016,1700,4.449
DSRADG01EAS,STC,29/10/2016,1800,2.211
DSRADG01EAS,STC,29/10/2016,1900,0.328
DSRADG01EAS,STC,29/10/2016,2000,0
DSRADG01EAS,STC,29/10/2016,2100,0
DSRADG01EAS,STC,29/10/2016,2200,0
DSRADG01EAS,STC,29/10/2016,2300,0
DSRADG01EAS,STC,29/10/2016,2400,0
DSRADG01EAS,STC,30/10/2016,100,0
