Objeto,Fecha Medida,Hora Medida,Valor
BJACBG01EAS,26/01/2016,1100,42.343
BJACBG01EAS,26/01/2016,1200,49.085
BJACBG01EAS,26/01/2016,1300,49.991
BJACBG01EAS,26/01/2016,1400,50.004
BJACBG01EAS,26/01/2016,1500,49.851
BJACBG01EAS,26/01/2016,1600,44.857
BJACBG01EAS,26/01/2016,1700,35.398
BJACBG01EAS,26/01/2016,1800,22.742
BJACBG01EAS,26/01/2016,1900,5.641
BJACBG01EAS,26/01/2016,2000,0.802
BJACBG01EAS,26/01/2016,2100,0
BJACBG01EAS,26/01/2016,2200,0
BJACBG01EAS,26/01/2016,2300,0
BJACBG01EAS,26/01/2016,2400,0
BJACBG01EAS,27/01/2016,100,0
BJACBG01EAS,27/01/2016,200,0
BJACBG01EAS,27/01/2016,300,0
BJACBG01EAS,27/01/2016,400,0
BJACBG01EAS,27/01/2016,500,0
BJACBG01EAS,27/01/2016,600,0
BJACBG01EAS,27/01/2016,700,0.684
BJACBG01EAS,27/01/2016,800,6.603
BJACBG01EAS,27/01/2016,900,19.68
BJACBG01EAS,27/01/2016,1000,33.875
BJACBG01EAS,27/01/2016,1100,43.687
BJACBG01EAS,27/01/2016,1200,48.692
BJACBG01EAS,27/01/2016,1300,47.472
BJACBG01EAS,27/01/2016,1400,46.009
BJACBG01EAS,27/01/2016,1500,49.597
BJACBG01EAS,27/01/2016,1600,44.697
BJACBG01EAS,27/01/2016,1700,35.442
BJACBG01EAS,27/01/2016,1800,22.524
BJACBG01EAS,27/01/2016,1900,8.288
BJACBG01EAS,27/01/2016,2000,0.849
BJACBG01EAS,27/01/2016,2100,0
BJACBG01EAS,27/01/2016,2200,0
BJACBG01EAS,27/01/2016,2300,0
BJACBG01EAS,27/01/2016,2400,0
BJACBG01EAS,28/01/2016,100,0
BJACBG01EAS,28/01/2016,200,0
BJACBG01EAS,28/01/2016,300,0
BJACBG01EAS,28/01/2016,400,0
BJACBG01EAS,28/01/2016,500,0
BJACBG01EAS,28/01/2016,600,0
BJACBG01EAS,28/01/2016,700,0.477
BJACBG01EAS,28/01/2016,800,5.525
BJACBG01EAS,28/01/2016,900,18.829
BJACBG01EAS,28/01/2016,1000,30.039
BJACBG01EAS,28/01/2016,1100,43.385
BJACBG01EAS,28/01/2016,1200,49.123
BJACBG01EAS,28/01/2016,1300,49.177
BJACBG01EAS,28/01/2016,1400,50.018
BJACBG01EAS,28/01/2016,1500,49.728
BJACBG01EAS,28/01/2016,1600,44.39
BJACBG01EAS,28/01/2016,1700,35.007
BJACBG01EAS,28/01/2016,1800,21.646
BJACBG01EAS,28/01/2016,1900,7.935
BJACBG01EAS,28/01/2016,2000,0.79
BJACBG01EAS,28/01/2016,2100,0
BJACBG01EAS,28/01/2016,2200,0
BJACBG01EAS,28/01/2016,2300,0
BJACBG01EAS,28/01/2016,2400,0
BJACBG01EAS,29/01/2016,100,0
BJACBG01EAS,29/01/2016,200,0
BJACBG01EAS,29/01/2016,300,0
BJACBG01EAS,29/01/2016,400,0
BJACBG01EAS,29/01/2016,500,0
BJACBG01EAS,29/01/2016,600,0
BJACBG01EAS,29/01/2016,700,0.761
BJACBG01EAS,29/01/2016,800,1.268
BJACBG01EAS,29/01/2016,900,2.704
BJACBG01EAS,29/01/2016,1000,7.464
BJACBG01EAS,29/01/2016,1100,21.21
BJACBG01EAS,29/01/2016,1200,13.974
BJACBG01EAS,29/01/2016,1300,16.362
BJACBG01EAS,29/01/2016,1400,21.03
BJACBG01EAS,29/01/2016,1500,24.582
BJACBG01EAS,29/01/2016,1600,27.302
BJACBG01EAS,29/01/2016,1700,15.571
BJACBG01EAS,29/01/2016,1800,10.739
BJACBG01EAS,29/01/2016,1900,6.007
BJACBG01EAS,29/01/2016,2000,1.259
BJACBG01EAS,29/01/2016,2100,0
BJACBG01EAS,29/01/2016,2200,0
BJACBG01EAS,29/01/2016,2300,0
BJACBG01EAS,29/01/2016,2400,0
BJACBG01EAS,30/01/2016,100,0
BJACBG01EAS,30/01/2016,200,0
BJACBG01EAS,30/01/2016,300,0
BJACBG01EAS,30/01/2016,400,0
BJACBG01EAS,30/01/2016,500,0
BJACBG01EAS,30/01/2016,600,0
BJACBG01EAS,30/01/2016,700,0.355
BJACBG01EAS,30/01/2016,800,6.083
BJACBG01EAS,30/01/2016,900,18.639
BJACBG01EAS,30/01/2016,1000,31.67
BJACBG01EAS,30/01/2016,1100,42.667
BJACBG01EAS,30/01/2016,1200,46.551
BJACBG01EAS,30/01/2016,1300,32.493
BJACBG01EAS,30/01/2016,1400,19.826
BJACBG01EAS,30/01/2016,1500,14.335
BJACBG01EAS,30/01/2016,1600,11.207
BJACBG01EAS,30/01/2016,1700,9.105
BJACBG01EAS,30/01/2016,1800,5.308
BJACBG01EAS,30/01/2016,1900,3.051
BJACBG01EAS,30/01/2016,2000,0.28
BJACBG01EAS,30/01/2016,2100,0
BJACBG01EAS,30/01/2016,2200,0
BJACBG01EAS,30/01/2016,2300,0
BJACBG01EAS,30/01/2016,2400,0
BJACBG01EAS,31/01/2016,100,0
BJACBG01EAS,31/01/2016,200,0
BJACBG01EAS,31/01/2016,300,0
BJACBG01EAS,31/01/2016,400,0
BJACBG01EAS,31/01/2016,500,0
BJACBG01EAS,31/01/2016,600,0
BJACBG01EAS,31/01/2016,700,0.237
BJACBG01EAS,31/01/2016,800,4.375
BJACBG01EAS,31/01/2016,900,18.129
BJACBG01EAS,31/01/2016,1000,31.774
BJACBG01EAS,31/01/2016,1100,43.825
BJACBG01EAS,31/01/2016,1200,49.168
BJACBG01EAS,31/01/2016,1300,50.035
BJACBG01EAS,31/01/2016,1400,49.454
BJACBG01EAS,31/01/2016,1500,47.68
BJACBG01EAS,31/01/2016,1600,46.216
BJACBG01EAS,31/01/2016,1700,29.811
BJACBG01EAS,31/01/2016,1800,18.021
BJACBG01EAS,31/01/2016,1900,8.697
BJACBG01EAS,31/01/2016,2000,0.687
BJACBG01EAS,31/01/2016,2100,0
BJACBG01EAS,31/01/2016,2200,0
BJACBG01EAS,31/01/2016,2300,0
BJACBG01EAS,31/01/2016,2400,0
BJACBG01EAS,01/02/2016,100,0
BJACBG01EAS,01/02/2016,200,0
BJACBG01EAS,01/02/2016,300,0
BJACBG01EAS,01/02/2016,400,0
BJACBG01EAS,01/02/2016,500,0
BJACBG01EAS,01/02/2016,600,0
BJACBG01EAS,01/02/2016,700,0.442
BJACBG01EAS,01/02/2016,800,5.472
BJACBG01EAS,01/02/2016,900,17.621
BJACBG01EAS,01/02/2016,1000,28.931
BJACBG01EAS,01/02/2016,1100,29.718
BJACBG01EAS,01/02/2016,1200,47.918
BJACBG01EAS,01/02/2016,1300,49.421
BJACBG01EAS,01/02/2016,1400,50.019
BJACBG01EAS,01/02/2016,1500,50.042
BJACBG01EAS,01/02/2016,1600,46.84
BJACBG01EAS,01/02/2016,1700,36.99
BJACBG01EAS,01/02/2016,1800,21.086
BJACBG01EAS,01/02/2016,1900,8.821
BJACBG01EAS,01/02/2016,2000,0.782
BJACBG01EAS,01/02/2016,2100,0
BJACBG01EAS,01/02/2016,2200,0
BJACBG01EAS,01/02/2016,2300,0
BJACBG01EAS,01/02/2016,2400,0
BJACBG01EAS,02/02/2016,100,0
BJACBG01EAS,02/02/2016,200,0
BJACBG01EAS,02/02/2016,300,0
BJACBG01EAS,02/02/2016,400,0
BJACBG01EAS,02/02/2016,500,0
BJACBG01EAS,02/02/2016,600,0
BJACBG01EAS,02/02/2016,700,0.749
BJACBG01EAS,02/02/2016,800,5.764
BJACBG01EAS,02/02/2016,900,18.866
BJACBG01EAS,02/02/2016,1000,32.401
BJACBG01EAS,02/02/2016,1100,36.309
BJACBG01EAS,02/02/2016,1200,44.687
BJACBG01EAS,02/02/2016,1300,49.587
BJACBG01EAS,02/02/2016,1400,49.64
BJACBG01EAS,02/02/2016,1500,48.047
BJACBG01EAS,02/02/2016,1600,40.756
BJACBG01EAS,02/02/2016,1700,31.167
BJACBG01EAS,02/02/2016,1800,20.919
BJACBG01EAS,02/02/2016,1900,5.222
BJACBG01EAS,02/02/2016,2000,0.737
BJACBG01EAS,02/02/2016,2100,0
BJACBG01EAS,02/02/2016,2200,0
BJACBG01EAS,02/02/2016,2300,0
BJACBG01EAS,02/02/2016,2400,0
BJACBG01EAS,03/02/2016,100,0
BJACBG01EAS,03/02/2016,200,0
BJACBG01EAS,03/02/2016,300,0
BJACBG01EAS,03/02/2016,400,0
BJACBG01EAS,03/02/2016,500,0
BJACBG01EAS,03/02/2016,600,0
BJACBG01EAS,03/02/2016,700,0.414
BJACBG01EAS,03/02/2016,800,7.976
BJACBG01EAS,03/02/2016,900,15.866
BJACBG01EAS,03/02/2016,1000,19.978
BJACBG01EAS,03/02/2016,1100,28.065
BJACBG01EAS,03/02/2016,1200,43.502
BJACBG01EAS,03/02/2016,1300,46.342
BJACBG01EAS,03/02/2016,1400,40.959
BJACBG01EAS,03/02/2016,1500,39.62
BJACBG01EAS,03/02/2016,1600,34.513
BJACBG01EAS,03/02/2016,1700,30.444
BJACBG01EAS,03/02/2016,1800,11.935
BJACBG01EAS,03/02/2016,1900,7.757
BJACBG01EAS,03/02/2016,2000,0.397
BJACBG01EAS,03/02/2016,2100,0
BJACBG01EAS,03/02/2016,2200,0
BJACBG01EAS,03/02/2016,2300,0
BJACBG01EAS,03/02/2016,2400,0
BJACBG01EAS,04/02/2016,100,0
BJACBG01EAS,04/02/2016,200,0
BJACBG01EAS,04/02/2016,300,0
BJACBG01EAS,04/02/2016,400,0
BJACBG01EAS,04/02/2016,500,0
BJACBG01EAS,04/02/2016,600,0
BJACBG01EAS,04/02/2016,700,0.353
BJACBG01EAS,04/02/2016,800,4.988
BJACBG01EAS,04/02/2016,900,17.99
BJACBG01EAS,04/02/2016,1000,31.402
BJACBG01EAS,04/02/2016,1100,41.652
BJACBG01EAS,04/02/2016,1200,48.053
BJACBG01EAS,04/02/2016,1300,49.196
BJACBG01EAS,04/02/2016,1400,49.857
BJACBG01EAS,04/02/2016,1500,10.316
BJACBG01EAS,04/02/2016,1600,6.155
BJACBG01EAS,04/02/2016,1700,33.918
BJACBG01EAS,04/02/2016,1800,22.804
BJACBG01EAS,04/02/2016,1900,8.035
BJACBG01EAS,04/02/2016,2000,0.633
BJACBG01EAS,04/02/2016,2100,0
BJACBG01EAS,04/02/2016,2200,0
BJACBG01EAS,04/02/2016,2300,0
BJACBG01EAS,04/02/2016,2400,0
BJACBG01EAS,05/02/2016,100,0
BJACBG01EAS,05/02/2016,200,0
BJACBG01EAS,05/02/2016,300,0
BJACBG01EAS,05/02/2016,400,0
BJACBG01EAS,05/02/2016,500,0
BJACBG01EAS,05/02/2016,600,0
BJACBG01EAS,05/02/2016,700,0.288
BJACBG01EAS,05/02/2016,800,4.815
BJACBG01EAS,05/02/2016,900,17.836
BJACBG01EAS,05/02/2016,1000,31.046
BJACBG01EAS,05/02/2016,1100,41.06
BJACBG01EAS,05/02/2016,1200,44.833
BJACBG01EAS,05/02/2016,1300,46.64
BJACBG01EAS,05/02/2016,1400,44.803
BJACBG01EAS,05/02/2016,1500,43.352
BJACBG01EAS,05/02/2016,1600,43.651
BJACBG01EAS,05/02/2016,1700,29.022
BJACBG01EAS,05/02/2016,1800,14.939
BJACBG01EAS,05/02/2016,1900,7.048
BJACBG01EAS,05/02/2016,2000,0.449
BJACBG01EAS,05/02/2016,2100,0
BJACBG01EAS,05/02/2016,2200,0
BJACBG01EAS,05/02/2016,2300,0
BJACBG01EAS,05/02/2016,2400,0
BJACBG01EAS,06/02/2016,100,0
BJACBG01EAS,06/02/2016,200,0
BJACBG01EAS,06/02/2016,300,0
BJACBG01EAS,06/02/2016,400,0
BJACBG01EAS,06/02/2016,500,0
BJACBG01EAS,06/02/2016,600,0
BJACBG01EAS,06/02/2016,700,0.162
BJACBG01EAS,06/02/2016,800,1.254
BJACBG01EAS,06/02/2016,900,6.054
BJACBG01EAS,06/02/2016,1000,30.417
BJACBG01EAS,06/02/2016,1100,43.795
BJACBG01EAS,06/02/2016,1200,45.75
BJACBG01EAS,06/02/2016,1300,48.579
BJACBG01EAS,06/02/2016,1400,47.082
BJACBG01EAS,06/02/2016,1500,46.808
BJACBG01EAS,06/02/2016,1600,41.232
BJACBG01EAS,06/02/2016,1700,27.867
BJACBG01EAS,06/02/2016,1800,14.415
BJACBG01EAS,06/02/2016,1900,8.539
BJACBG01EAS,06/02/2016,2000,0.683
BJACBG01EAS,06/02/2016,2100,0
BJACBG01EAS,06/02/2016,2200,0
BJACBG01EAS,06/02/2016,2300,0
BJACBG01EAS,06/02/2016,2400,0
BJACBG01EAS,07/02/2016,100,0
BJACBG01EAS,07/02/2016,200,0
BJACBG01EAS,07/02/2016,300,0
BJACBG01EAS,07/02/2016,400,0
BJACBG01EAS,07/02/2016,500,0
BJACBG01EAS,07/02/2016,600,0
BJACBG01EAS,07/02/2016,700,0.31
BJACBG01EAS,07/02/2016,800,5.212
BJACBG01EAS,07/02/2016,900,19.464
BJACBG01EAS,07/02/2016,1000,29.694
BJACBG01EAS,07/02/2016,1100,39.241
BJACBG01EAS,07/02/2016,1200,47.3
BJACBG01EAS,07/02/2016,1300,43.477
BJACBG01EAS,07/02/2016,1400,48.182
BJACBG01EAS,07/02/2016,1500,48.079
BJACBG01EAS,07/02/2016,1600,42.554
BJACBG01EAS,07/02/2016,1700,33.726
BJACBG01EAS,07/02/2016,1800,20.682
BJACBG01EAS,07/02/2016,1900,7.338
BJACBG01EAS,07/02/2016,2000,0.395
BJACBG01EAS,07/02/2016,2100,0
BJACBG01EAS,07/02/2016,2200,0
BJACBG01EAS,07/02/2016,2300,0
BJACBG01EAS,07/02/2016,2400,0
BJACBG01EAS,08/02/2016,100,0
BJACBG01EAS,08/02/2016,200,0
BJACBG01EAS,08/02/2016,300,0
BJACBG01EAS,08/02/2016,400,0
BJACBG01EAS,08/02/2016,500,0
BJACBG01EAS,08/02/2016,600,0
BJACBG01EAS,08/02/2016,700,0
BJACBG01EAS,08/02/2016,800,0
BJACBG01EAS,08/02/2016,900,0.334
BJACBG01EAS,08/02/2016,1000,0.183
BJACBG01EAS,08/02/2016,1100,0.476
BJACBG01EAS,08/02/2016,1200,1.084
BJACBG01EAS,08/02/2016,1300,2.419
BJACBG01EAS,08/02/2016,1400,1.637
BJACBG01EAS,08/02/2016,1500,1.007
BJACBG01EAS,08/02/2016,1600,2.92
BJACBG01EAS,08/02/2016,1700,8.998
BJACBG01EAS,08/02/2016,1800,19.59
BJACBG01EAS,08/02/2016,1900,5.099
BJACBG01EAS,08/02/2016,2000,1.335
BJACBG01EAS,08/02/2016,2100,0
BJACBG01EAS,08/02/2016,2200,0
BJACBG01EAS,08/02/2016,2300,0
BJACBG01EAS,08/02/2016,2400,0
BJACBG01EAS,09/02/2016,100,0
BJACBG01EAS,09/02/2016,200,0
BJACBG01EAS,09/02/2016,300,0
BJACBG01EAS,09/02/2016,400,0
BJACBG01EAS,09/02/2016,500,0
BJACBG01EAS,09/02/2016,600,0
BJACBG01EAS,09/02/2016,700,0.244
BJACBG01EAS,09/02/2016,800,4.997
BJACBG01EAS,09/02/2016,900,13.512
BJACBG01EAS,09/02/2016,1000,14.322
BJACBG01EAS,09/02/2016,1100,15.861
BJACBG01EAS,09/02/2016,1200,30.191
BJACBG01EAS,09/02/2016,1300,36.536
BJACBG01EAS,09/02/2016,1400,36.484
BJACBG01EAS,09/02/2016,1500,28.924
BJACBG01EAS,09/02/2016,1600,26.594
BJACBG01EAS,09/02/2016,1700,28.756
BJACBG01EAS,09/02/2016,1800,21.634
BJACBG01EAS,09/02/2016,1900,5.813
BJACBG01EAS,09/02/2016,2000,0.786
BJACBG01EAS,09/02/2016,2100,0
BJACBG01EAS,09/02/2016,2200,0
BJACBG01EAS,09/02/2016,2300,0
BJACBG01EAS,09/02/2016,2400,0
BJACBG01EAS,10/02/2016,100,0
BJACBG01EAS,10/02/2016,200,0
BJACBG01EAS,10/02/2016,300,0
BJACBG01EAS,10/02/2016,400,0
BJACBG01EAS,10/02/2016,500,0
BJACBG01EAS,10/02/2016,600,0
BJACBG01EAS,10/02/2016,700,0.248
BJACBG01EAS,10/02/2016,800,4.162
BJACBG01EAS,10/02/2016,900,17.684
BJACBG01EAS,10/02/2016,1000,31.825
BJACBG01EAS,10/02/2016,1100,42.156
BJACBG01EAS,10/02/2016,1200,48.076
BJACBG01EAS,10/02/2016,1300,49.384
BJACBG01EAS,10/02/2016,1400,49.241
BJACBG01EAS,10/02/2016,1500,3.683
BJACBG01EAS,10/02/2016,1600,9.494
BJACBG01EAS,10/02/2016,1700,31.447
BJACBG01EAS,10/02/2016,1800,22.691
BJACBG01EAS,10/02/2016,1900,8.331
BJACBG01EAS,10/02/2016,2000,0.559
BJACBG01EAS,10/02/2016,2100,0
BJACBG01EAS,10/02/2016,2200,0
BJACBG01EAS,10/02/2016,2300,0
BJACBG01EAS,10/02/2016,2400,0
BJACBG01EAS,11/02/2016,100,0
BJACBG01EAS,11/02/2016,200,0
BJACBG01EAS,11/02/2016,300,0
BJACBG01EAS,11/02/2016,400,0
BJACBG01EAS,11/02/2016,500,0
BJACBG01EAS,11/02/2016,600,0
BJACBG01EAS,11/02/2016,700,0.225
BJACBG01EAS,11/02/2016,800,4.493
BJACBG01EAS,11/02/2016,900,17.204
BJACBG01EAS,11/02/2016,1000,31.32
BJACBG01EAS,11/02/2016,1100,41.475
BJACBG01EAS,11/02/2016,1200,47.614
BJACBG01EAS,11/02/2016,1300,48.114
BJACBG01EAS,11/02/2016,1400,44.98
BJACBG01EAS,11/02/2016,1500,43.588
BJACBG01EAS,11/02/2016,1600,42.718
BJACBG01EAS,11/02/2016,1700,33.93
BJACBG01EAS,11/02/2016,1800,19.904
BJACBG01EAS,11/02/2016,1900,7.342
BJACBG01EAS,11/02/2016,2000,0.54
BJACBG01EAS,11/02/2016,2100,0
BJACBG01EAS,11/02/2016,2200,0
BJACBG01EAS,11/02/2016,2300,0
BJACBG01EAS,11/02/2016,2400,0
BJACBG01EAS,12/02/2016,100,0
BJACBG01EAS,12/02/2016,200,0
BJACBG01EAS,12/02/2016,300,0
BJACBG01EAS,12/02/2016,400,0
BJACBG01EAS,12/02/2016,500,0
BJACBG01EAS,12/02/2016,600,0
BJACBG01EAS,12/02/2016,700,0.429
BJACBG01EAS,12/02/2016,800,4.417
BJACBG01EAS,12/02/2016,900,17.114
BJACBG01EAS,12/02/2016,1000,30.936
BJACBG01EAS,12/02/2016,1100,41.255
BJACBG01EAS,12/02/2016,1200,46.521
BJACBG01EAS,12/02/2016,1300,47.735
BJACBG01EAS,12/02/2016,1400,46.076
BJACBG01EAS,12/02/2016,1500,45.015
BJACBG01EAS,12/02/2016,1600,41.914
BJACBG01EAS,12/02/2016,1700,31.472
BJACBG01EAS,12/02/2016,1800,20.95
BJACBG01EAS,12/02/2016,1900,7.681
BJACBG01EAS,12/02/2016,2000,0.405
BJACBG01EAS,12/02/2016,2100,0
BJACBG01EAS,12/02/2016,2200,0
BJACBG01EAS,12/02/2016,2300,0
BJACBG01EAS,12/02/2016,2400,0
BJACBG01EAS,13/02/2016,100,0
BJACBG01EAS,13/02/2016,200,0
BJACBG01EAS,13/02/2016,300,0
BJACBG01EAS,13/02/2016,400,0
BJACBG01EAS,13/02/2016,500,0
BJACBG01EAS,13/02/2016,600,0
BJACBG01EAS,13/02/2016,700,0.069
BJACBG01EAS,13/02/2016,800,0.538
BJACBG01EAS,13/02/2016,900,0
BJACBG01EAS,13/02/2016,1000,0
BJACBG01EAS,13/02/2016,1100,0.009
BJACBG01EAS,13/02/2016,1200,0.44
BJACBG01EAS,13/02/2016,1300,2.579
BJACBG01EAS,13/02/2016,1400,3.247
BJACBG01EAS,13/02/2016,1500,9.33
BJACBG01EAS,13/02/2016,1600,11.73
BJACBG01EAS,13/02/2016,1700,25.538
BJACBG01EAS,13/02/2016,1800,4.795
BJACBG01EAS,13/02/2016,1900,2.028
BJACBG01EAS,13/02/2016,2000,0.191
BJACBG01EAS,13/02/2016,2100,0
BJACBG01EAS,13/02/2016,2200,0
BJACBG01EAS,13/02/2016,2300,0
BJACBG01EAS,13/02/2016,2400,0
BJACBG01EAS,14/02/2016,100,0
BJACBG01EAS,14/02/2016,200,0
BJACBG01EAS,14/02/2016,300,0
BJACBG01EAS,14/02/2016,400,0
BJACBG01EAS,14/02/2016,500,0
BJACBG01EAS,14/02/2016,600,0
BJACBG01EAS,14/02/2016,700,0.287
BJACBG01EAS,14/02/2016,800,4.368
BJACBG01EAS,14/02/2016,900,9.346
BJACBG01EAS,14/02/2016,1000,20.186
BJACBG01EAS,14/02/2016,1100,34.479
BJACBG01EAS,14/02/2016,1200,43.511
BJACBG01EAS,14/02/2016,1300,45.469
BJACBG01EAS,14/02/2016,1400,43.324
BJACBG01EAS,14/02/2016,1500,41.309
BJACBG01EAS,14/02/2016,1600,39.111
BJACBG01EAS,14/02/2016,1700,34.665
BJACBG01EAS,14/02/2016,1800,21.875
BJACBG01EAS,14/02/2016,1900,6.844
BJACBG01EAS,14/02/2016,2000,1.069
BJACBG01EAS,14/02/2016,2100,0
BJACBG01EAS,14/02/2016,2200,0
BJACBG01EAS,14/02/2016,2300,0
BJACBG01EAS,14/02/2016,2400,0
BJACBG01EAS,15/02/2016,100,0
BJACBG01EAS,15/02/2016,200,0
BJACBG01EAS,15/02/2016,300,0
BJACBG01EAS,15/02/2016,400,0
BJACBG01EAS,15/02/2016,500,0
BJACBG01EAS,15/02/2016,600,0
BJACBG01EAS,15/02/2016,700,0.164
BJACBG01EAS,15/02/2016,800,4.285
BJACBG01EAS,15/02/2016,900,17.008
BJACBG01EAS,15/02/2016,1000,26.103
BJACBG01EAS,15/02/2016,1100,25.308
BJACBG01EAS,15/02/2016,1200,29.085
BJACBG01EAS,15/02/2016,1300,34.095
BJACBG01EAS,15/02/2016,1400,28.647
BJACBG01EAS,15/02/2016,1500,38.589
BJACBG01EAS,15/02/2016,1600,20.545
BJACBG01EAS,15/02/2016,1700,24.39
BJACBG01EAS,15/02/2016,1800,3.339
BJACBG01EAS,15/02/2016,1900,3.803
BJACBG01EAS,15/02/2016,2000,1.002
BJACBG01EAS,15/02/2016,2100,0
BJACBG01EAS,15/02/2016,2200,0
BJACBG01EAS,15/02/2016,2300,0
BJACBG01EAS,15/02/2016,2400,0
BJACBG01EAS,16/02/2016,100,0
BJACBG01EAS,16/02/2016,200,0
BJACBG01EAS,16/02/2016,300,0
BJACBG01EAS,16/02/2016,400,0
BJACBG01EAS,16/02/2016,500,0
BJACBG01EAS,16/02/2016,600,0
BJACBG01EAS,16/02/2016,700,0.09
BJACBG01EAS,16/02/2016,800,3.696
BJACBG01EAS,16/02/2016,900,17.33
BJACBG01EAS,16/02/2016,1000,31.014
BJACBG01EAS,16/02/2016,1100,41.373
BJACBG01EAS,16/02/2016,1200,47.872
BJACBG01EAS,16/02/2016,1300,48.17
BJACBG01EAS,16/02/2016,1400,41.22
BJACBG01EAS,16/02/2016,1500,45.75
BJACBG01EAS,16/02/2016,1600,32.862
BJACBG01EAS,16/02/2016,1700,27.442
BJACBG01EAS,16/02/2016,1800,19.259
BJACBG01EAS,16/02/2016,1900,7.081
BJACBG01EAS,16/02/2016,2000,0.441
BJACBG01EAS,16/02/2016,2100,0
BJACBG01EAS,16/02/2016,2200,0
BJACBG01EAS,16/02/2016,2300,0
BJACBG01EAS,16/02/2016,2400,0
BJACBG01EAS,17/02/2016,100,0
BJACBG01EAS,17/02/2016,200,0
BJACBG01EAS,17/02/2016,300,0
BJACBG01EAS,17/02/2016,400,0
BJACBG01EAS,17/02/2016,500,0
BJACBG01EAS,17/02/2016,600,0
BJACBG01EAS,17/02/2016,700,0.005
BJACBG01EAS,17/02/2016,800,0
BJACBG01EAS,17/02/2016,900,0
BJACBG01EAS,17/02/2016,1000,0.008
BJACBG01EAS,17/02/2016,1100,1.039
BJACBG01EAS,17/02/2016,1200,3.85
BJACBG01EAS,17/02/2016,1300,9.176
BJACBG01EAS,17/02/2016,1400,5.622
BJACBG01EAS,17/02/2016,1500,5.153
BJACBG01EAS,17/02/2016,1600,5.043
BJACBG01EAS,17/02/2016,1700,3.591
BJACBG01EAS,17/02/2016,1800,4.468
BJACBG01EAS,17/02/2016,1900,1.927
BJACBG01EAS,17/02/2016,2000,0.316
BJACBG01EAS,17/02/2016,2100,0
BJACBG01EAS,17/02/2016,2200,0
BJACBG01EAS,17/02/2016,2300,0
BJACBG01EAS,17/02/2016,2400,0
BJACBG01EAS,18/02/2016,100,0
BJACBG01EAS,18/02/2016,200,0
BJACBG01EAS,18/02/2016,300,0
BJACBG01EAS,18/02/2016,400,0
BJACBG01EAS,18/02/2016,500,0
BJACBG01EAS,18/02/2016,600,0
BJACBG01EAS,18/02/2016,700,0.111
BJACBG01EAS,18/02/2016,800,3.657
BJACBG01EAS,18/02/2016,900,10.695
BJACBG01EAS,18/02/2016,1000,27.631
BJACBG01EAS,18/02/2016,1100,40.511
BJACBG01EAS,18/02/2016,1200,44.273
BJACBG01EAS,18/02/2016,1300,47.362
BJACBG01EAS,18/02/2016,1400,46.014
BJACBG01EAS,18/02/2016,1500,40.439
BJACBG01EAS,18/02/2016,1600,42.25
BJACBG01EAS,18/02/2016,1700,33.654
BJACBG01EAS,18/02/2016,1800,20.911
BJACBG01EAS,18/02/2016,1900,6.97
BJACBG01EAS,18/02/2016,2000,0.4
BJACBG01EAS,18/02/2016,2100,0
BJACBG01EAS,18/02/2016,2200,0
BJACBG01EAS,18/02/2016,2300,0
BJACBG01EAS,18/02/2016,2400,0
BJACBG01EAS,19/02/2016,100,0
BJACBG01EAS,19/02/2016,200,0
BJACBG01EAS,19/02/2016,300,0
BJACBG01EAS,19/02/2016,400,0
BJACBG01EAS,19/02/2016,500,0
BJACBG01EAS,19/02/2016,600,0
BJACBG01EAS,19/02/2016,700,0.075
BJACBG01EAS,19/02/2016,800,0.256
BJACBG01EAS,19/02/2016,900,0.037
BJACBG01EAS,19/02/2016,1000,0.077
BJACBG01EAS,19/02/2016,1100,0.002
BJACBG01EAS,19/02/2016,1200,0.015
BJACBG01EAS,19/02/2016,1300,0.587
BJACBG01EAS,19/02/2016,1400,3.99
BJACBG01EAS,19/02/2016,1500,20.564
BJACBG01EAS,19/02/2016,1600,43.721
BJACBG01EAS,19/02/2016,1700,27.709
BJACBG01EAS,19/02/2016,1800,23.88
BJACBG01EAS,19/02/2016,1900,6.561
BJACBG01EAS,19/02/2016,2000,0.371
BJACBG01EAS,19/02/2016,2100,0
BJACBG01EAS,19/02/2016,2200,0
BJACBG01EAS,19/02/2016,2300,0
BJACBG01EAS,19/02/2016,2400,0
BJACBG01EAS,20/02/2016,100,0
BJACBG01EAS,20/02/2016,200,0
BJACBG01EAS,20/02/2016,300,0
BJACBG01EAS,20/02/2016,400,0
BJACBG01EAS,20/02/2016,500,0
BJACBG01EAS,20/02/2016,600,0
BJACBG01EAS,20/02/2016,700,0.125
BJACBG01EAS,20/02/2016,800,4.134
BJACBG01EAS,20/02/2016,900,17.213
BJACBG01EAS,20/02/2016,1000,31.998
BJACBG01EAS,20/02/2016,1100,42.668
BJACBG01EAS,20/02/2016,1200,47.952
BJACBG01EAS,20/02/2016,1300,46.099
BJACBG01EAS,20/02/2016,1400,40.405
BJACBG01EAS,20/02/2016,1500,41.741
BJACBG01EAS,20/02/2016,1600,40.026
BJACBG01EAS,20/02/2016,1700,30.959
BJACBG01EAS,20/02/2016,1800,21.537
BJACBG01EAS,20/02/2016,1900,7.197
BJACBG01EAS,20/02/2016,2000,0.558
BJACBG01EAS,20/02/2016,2100,0
BJACBG01EAS,20/02/2016,2200,0
BJACBG01EAS,20/02/2016,2300,0
